id,branch,language,segments_IPA,segments_source,sound_type,source,comments,glottocode
1631,Nakh,Tsova-Tush,aː,a:,vowel,"[Holisky, Gagua 1994: 150]",,bats1242
1632,Nakh,Tsova-Tush,e,e,vowel,"[Holisky, Gagua 1994: 150]",,bats1242
1633,Nakh,Tsova-Tush,eː,e:,vowel,"[Holisky, Gagua 1994: 150]",,bats1242
1634,Nakh,Tsova-Tush,i,i,vowel,"[Holisky, Gagua 1994: 150]",,bats1242
1635,Nakh,Tsova-Tush,iː,i:,vowel,"[Holisky, Gagua 1994: 150]",,bats1242
1636,Nakh,Tsova-Tush,o,o,vowel,"[Holisky, Gagua 1994: 150]",,bats1242
1637,Nakh,Tsova-Tush,oː,o:,vowel,"[Holisky, Gagua 1994: 150]",,bats1242
1638,Nakh,Tsova-Tush,u,u,vowel,"[Holisky, Gagua 1994: 150]",,bats1242
1639,Tsezic,Bezhta,b,b,consonant,"[Кибрик, Кодзасов 1990: 330-331]",,bezh1248
1640,Tsezic,Bezhta,d,d,consonant,"[Кибрик, Кодзасов 1990: 330-331]",,bezh1248
1641,Tsezic,Bezhta,ɡ,g,consonant,"[Кибрик, Кодзасов 1990: 330-331]",,bezh1248
1642,Tsezic,Bezhta,h,h,consonant,"[Кибрик, Кодзасов 1990: 330-331]",,bezh1248
1643,Tsezic,Bezhta,ʜ,ʜ,consonant,"[Кибрик, Кодзасов 1990: 330-331]","редкая фонема, но исконная",bezh1248
1644,Tsezic,Bezhta,j,j,consonant,"[Кибрик, Кодзасов 1990: 330-331]",,bezh1248
1645,Tsezic,Bezhta,k',k',consonant,"[Кибрик, Кодзасов 1990: 330-331]",,bezh1248
1646,Tsezic,Bezhta,kʰ,k,consonant,"[Кибрик, Кодзасов 1990: 330-331]",глухие смычные имеют незначительное придыхание,bezh1248
1647,Tsezic,Bezhta,l,l,consonant,"[Кибрик, Кодзасов 1990: 330-331]",,bezh1248
1648,Tsezic,Bezhta,ɬ,ɫ,consonant,"[Кибрик, Кодзасов 1990: 330-331]",,bezh1248
1649,Tsezic,Bezhta,m,m,consonant,"[Кибрик, Кодзасов 1990: 330-331]",,bezh1248
1650,Tsezic,Bezhta,n,n,consonant,"[Кибрик, Кодзасов 1990: 330-331]",,bezh1248
1651,Tsezic,Bezhta,p',p',consonant,"[Кибрик, Кодзасов 1990: 330-331]",,bezh1248
1652,Tsezic,Bezhta,pʰ,p,consonant,"[Кибрик, Кодзасов 1990: 330-331]",глухие смычные имеют незначительное придыхание,bezh1248
1653,Tsezic,Bezhta,q',q',consonant,"[Кибрик, Кодзасов 1990: 330-331]","Авторы считают, что «различие взрывных и аффрикат не несет дистинктивной функции». Т. е. на основании источника не понятно с чем мы имеем дело, например, с q или с qχ. В случае сомнения мы выбирали взрывной вариант.",bezh1248
1654,Tsezic,Bezhta,qʰ,q,consonant,"[Кибрик, Кодзасов 1990: 330-331]","Авторы считают, что «различие взрывных и аффрикат не несет дистинктивной функции». Т. е. на основании источника не понятно с чем мы имеем дело, например, с q или с qχ. В случае сомнения мы выбирали взрывной вариант.",bezh1248
1655,Tsezic,Bezhta,r,r,consonant,"[Кибрик, Кодзасов 1990: 330-331]",,bezh1248
1656,Tsezic,Bezhta,ʁ,ʀ,consonant,"[Кибрик, Кодзасов 1990: 330-331]",,bezh1248
1657,Tsezic,Bezhta,s,s,consonant,"[Кибрик, Кодзасов 1990: 330-331]",,bezh1248
1658,Tsezic,Bezhta,ʃ,š,consonant,"[Кибрик, Кодзасов 1990: 330-331]",,bezh1248
1659,Tsezic,Bezhta,t',t',consonant,"[Кибрик, Кодзасов 1990: 330-331]",,bezh1248
1660,Tsezic,Bezhta,tʰ,t,consonant,"[Кибрик, Кодзасов 1990: 330-331]",глухие смычные имеют незначительное придыхание,bezh1248
1661,Tsezic,Bezhta,tɬ,ʟ,consonant,"[Кибрик, Кодзасов 1990: 330-331]",,bezh1248
1662,Tsezic,Bezhta,tɬ',ʟ',consonant,"[Кибрик, Кодзасов 1990: 330-331]",,bezh1248
1663,Tsezic,Bezhta,ts',c',consonant,"[Кибрик, Кодзасов 1990: 330-331]",,bezh1248
1664,Tsezic,Bezhta,tsʰ,c,consonant,"[Кибрик, Кодзасов 1990: 330-331]",,bezh1248
1665,Tsezic,Bezhta,tʃ',č',consonant,"[Кибрик, Кодзасов 1990: 330-331]",,bezh1248
1666,Tsezic,Bezhta,tʃʰ,č,consonant,"[Кибрик, Кодзасов 1990: 330-331]",,bezh1248
1667,Tsezic,Bezhta,w,w,consonant,"[Кибрик, Кодзасов 1990: 330-331]",w = [β] перед нелабиализованными гласными,bezh1248
1668,Tsezic,Bezhta,z,z,consonant,"[Кибрик, Кодзасов 1990: 330-331]",,bezh1248
1669,Tsezic,Bezhta,ʒ,ž,consonant,"[Кибрик, Кодзасов 1990: 330-331]",,bezh1248
1670,Tsezic,Bezhta,ʔ,ʔ,consonant,"[Кибрик, Кодзасов 1990: 330-331]","встречается как в начале, так и в конце слога",bezh1248
1671,Tsezic,Bezhta,ʢ,ʕ,consonant,"[Кибрик, Кодзасов 1990: 330-331]","редкая фонема, но исконная",bezh1248
1672,Tsezic,Bezhta,χ,χ,consonant,"[Кибрик, Кодзасов 1990: 330-331]",,bezh1248
1673,Tsezic,Bezhta,a,a,vowel,"[Кибрик, Кодзасов 1990: 330-331]",,bezh1248
1674,Tsezic,Bezhta,aː,a:,vowel,"[Кибрик, Кодзасов 1990: 330-331]",,bezh1248
1675,Tsezic,Bezhta,æ,ä,vowel,"[Кибрик, Кодзасов 1990: 330-331]",слегка эпиглоттализованы (фарингализованы),bezh1248
1676,Tsezic,Bezhta,æː,ä:,vowel,"[Кибрик, Кодзасов 1990: 330-331]",,bezh1248
1677,Tsezic,Bezhta,æⁿ,ä̃,vowel,"[Кибрик, Кодзасов 1990: 330-331]",назализация распространяется на соседние гласные через глайды и ʁ,bezh1248
1678,Tsezic,Bezhta,aⁿ,ã,vowel,"[Кибрик, Кодзасов 1990: 330-331]",назализация распространяется на соседние гласные через глайды и ʁ,bezh1248
1679,Tsezic,Bezhta,e,e,vowel,"[Кибрик, Кодзасов 1990: 330-331]",,bezh1248
1680,Tsezic,Bezhta,eⁿ,ẽ,vowel,"[Кибрик, Кодзасов 1990: 330-331]",назализация распространяется на соседние гласные через глайды и ʁ,bezh1248
1681,Tsezic,Bezhta,i,i,vowel,"[Кибрик, Кодзасов 1990: 330-331]",редко встречается в конце слова в неодносложных словах,bezh1248
1682,Tsezic,Bezhta,iː,i:,vowel,"[Кибрик, Кодзасов 1990: 330-331]",,bezh1248
1683,Tsezic,Bezhta,iⁿ,ĩ,vowel,"[Кибрик, Кодзасов 1990: 330-331]",назализация распространяется на соседние гласные через глайды и ʁ,bezh1248
1684,Tsezic,Bezhta,o,o,vowel,"[Кибрик, Кодзасов 1990: 330-331]",,bezh1248
1685,Tsezic,Bezhta,ø,ö,vowel,"[Кибрик, Кодзасов 1990: 330-331]",слегка эпиглоттализованы (фарингализованы),bezh1248
1686,Tsezic,Bezhta,oː,o:,vowel,"[Кибрик, Кодзасов 1990: 330-331]",,bezh1248
1687,Tsezic,Bezhta,oⁿ,õ,vowel,"[Кибрик, Кодзасов 1990: 330-331]",назализация распространяется на соседние гласные через глайды и ʁ,bezh1248
1688,Tsezic,Bezhta,u,u,vowel,"[Кибрик, Кодзасов 1990: 330-331]",отсутствует в неодносложных словах в конце слова,bezh1248
1689,Tsezic,Bezhta,uː,u:,vowel,"[Кибрик, Кодзасов 1990: 330-331]",,bezh1248
1690,Tsezic,Bezhta,uːⁿ,ũ:,vowel,"[Кибрик, Кодзасов 1990: 330-331]",назализация распространяется на соседние гласные через глайды и ʁ,bezh1248
1691,Tsezic,Bezhta,uⁿ,ũ,vowel,"[Кибрик, Кодзасов 1990: 330-331]",назализация распространяется на соседние гласные через глайды и ʁ,bezh1248
1692,Tsezic,Bezhta,y,ü,vowel,"[Кибрик, Кодзасов 1990: 330-331]",слегка эпиглоттализованы (фарингализованы),bezh1248
1693,Tsezic,Bezhta,yⁿ,ü̃,vowel,"[Кибрик, Кодзасов 1990: 330-331]",назализация распространяется на соседние гласные через глайды и ʁ,bezh1248
1694,Tsezic,Hinuq,b,b,consonant,"[Кибрик, Кодзасов 1990: 329-330]",,hinu1240
1695,Tsezic,Hinuq,d,d,consonant,"[Кибрик, Кодзасов 1990: 329-330]",,hinu1240
1696,Tsezic,Hinuq,ɡ,ɡ,consonant,"[Кибрик, Кодзасов 1990: 329-330]",,hinu1240
1697,Tsezic,Hinuq,ɡʷ,ɡ˳,consonant,"[Кибрик, Кодзасов 1990: 329-330]",Лабиализованными бывают лишь заднеязычные (велярные и увулярные).,hinu1240
1698,Tsezic,Hinuq,h,h,consonant,"[Кибрик, Кодзасов 1990: 329-330]",,hinu1240
1699,Tsezic,Hinuq,ʜ,ʜ,consonant,"[Кибрик, Кодзасов 1990: 329-330]","ʜ и ʕ --- редкие фонемы, однако представлены в исконном материале.",hinu1240
1700,Tsezic,Hinuq,j,j,consonant,"[Кибрик, Кодзасов 1990: 329-330]",,hinu1240
1701,Tsezic,Hinuq,k',k',consonant,"[Кибрик, Кодзасов 1990: 329-330]",,hinu1240
1702,Tsezic,Hinuq,k'ʷ,k'˳,consonant,"[Кибрик, Кодзасов 1990: 329-330]",Лабиализованными бывают лишь заднеязычные (велярные и увулярные).,hinu1240
1703,Tsezic,Hinuq,kʰ,k,consonant,"[Кибрик, Кодзасов 1990: 329-330]",глухие смычные имеют слабое придыхание,hinu1240
1704,Tsezic,Hinuq,kʰʷ,k˳,consonant,"[Кибрик, Кодзасов 1990: 329-330]",глухие смычные имеют слабое придыхание. Лабиализованными бывают лишь заднеязычные (велярные и увулярные).,hinu1240
1705,Tsezic,Hinuq,l,l,consonant,"[Кибрик, Кодзасов 1990: 329-330]",,hinu1240
1706,Tsezic,Hinuq,ɬ,ɫ,consonant,"[Кибрик, Кодзасов 1990: 329-330]",,hinu1240
1707,Tsezic,Hinuq,m,m,consonant,"[Кибрик, Кодзасов 1990: 329-330]",,hinu1240
1708,Tsezic,Hinuq,n,n,consonant,"[Кибрик, Кодзасов 1990: 329-330]",,hinu1240
1709,Tsezic,Hinuq,p',p',consonant,"[Кибрик, Кодзасов 1990: 329-330]",p' в нашем материале встретилось в одном слове,hinu1240
1710,Tsezic,Hinuq,pʰ,p,consonant,"[Кибрик, Кодзасов 1990: 329-330]",глухие смычные имеют слабое придыхание,hinu1240
1711,Tsezic,Hinuq,q',q',consonant,"[Кибрик, Кодзасов 1990: 329-330]","Авторы считают, что «различие взрывных и аффрикат не несет дистинктивной",hinu1240
1712,Tsezic,Hinuq,q'ʷ,q'˳,consonant,"[Кибрик, Кодзасов 1990: 329-330]","Лабиализованными бывают лишь заднеязычные (велярные и увулярные).Авторы считают, что «различие взрывных и аффрикат не несет дистинктивной",hinu1240
1713,Tsezic,Hinuq,qʰ,q,consonant,"[Кибрик, Кодзасов 1990: 329-330]","глухие смычные имеют слабое придыхание. Авторы считают, что «различие взрывных и аффрикат не несет дистинктивной функции». Т. е. на основании источника не понятно с чем мы имеем дело, например, с q или с qχ. В случае сомнения мы выбирали взрывной вариант.",hinu1240
1714,Tsezic,Hinuq,qʰʷ,q˳,consonant,"[Кибрик, Кодзасов 1990: 329-330]","глухие смычные имеют слабое придыхание. Лабиализованными бывают лишь заднеязычные (велярные и увулярные).Авторы считают, что «различие взрывных и аффрикат не несет дистинктивной функции». Т. е. на основании источника не понятно с чем мы имеем дело, например, с q или с qχ. В случае сомнения мы выбирали взрывной вариант.",hinu1240
1715,Tsezic,Hinuq,r,r,consonant,"[Кибрик, Кодзасов 1990: 329-330]",,hinu1240
1716,Tsezic,Hinuq,ʁ,ʀ,consonant,"[Кибрик, Кодзасов 1990: 329-330]",,hinu1240
1717,Tsezic,Hinuq,s,s,consonant,"[Кибрик, Кодзасов 1990: 329-330]",,hinu1240
1718,Tsezic,Hinuq,ʃ,š,consonant,"[Кибрик, Кодзасов 1990: 329-330]",,hinu1240
1719,Tsezic,Hinuq,t',t',consonant,"[Кибрик, Кодзасов 1990: 329-330]",,hinu1240
1720,Tsezic,Hinuq,tʰ,t,consonant,"[Кибрик, Кодзасов 1990: 329-330]",глухие смычные имеют слабое придыхание,hinu1240
1721,Tsezic,Hinuq,tɬ,ʟ,consonant,"[Кибрик, Кодзасов 1990: 329-330]",,hinu1240
1722,Tsezic,Hinuq,tɬ',ʟ',consonant,"[Кибрик, Кодзасов 1990: 329-330]",,hinu1240
1723,Tsezic,Hinuq,ts',c',consonant,"[Кибрик, Кодзасов 1990: 329-330]",,hinu1240
1724,Tsezic,Hinuq,tsʰ,c,consonant,"[Кибрик, Кодзасов 1990: 329-330]",,hinu1240
1725,Tsezic,Hinuq,tʃ',č',consonant,"[Кибрик, Кодзасов 1990: 329-330]",,hinu1240
1726,Tsezic,Hinuq,tʃʰ,č,consonant,"[Кибрик, Кодзасов 1990: 329-330]",,hinu1240
1727,Tsezic,Hinuq,w,w,consonant,"[Кибрик, Кодзасов 1990: 329-330]",,hinu1240
1728,Tsezic,Hinuq,z,z,consonant,"[Кибрик, Кодзасов 1990: 329-330]","например, с q или с qχ. В случае сомнения мы выбирали взрывной вариант.",hinu1240
1729,Tsezic,Hinuq,ʒ,ž,consonant,"[Кибрик, Кодзасов 1990: 329-330]",,hinu1240
1730,Tsezic,Hinuq,ʔ,ʔ,consonant,"[Кибрик, Кодзасов 1990: 329-330]","функции». Т. е. на основании источника не понятно с чем мы имеем дело,",hinu1240
1731,Tsezic,Hinuq,ʢ,ʕ,consonant,"[Кибрик, Кодзасов 1990: 329-330]","ʜ и ʕ --- редкие фонемы, однако представлены в исконном материале.",hinu1240
1732,Tsezic,Hinuq,χ,χ,consonant,"[Кибрик, Кодзасов 1990: 329-330]",,hinu1240
1733,Tsezic,Hinuq,a,a,vowel,"[Кибрик, Кодзасов 1990: 329-330]",,hinu1240
1734,Tsezic,Hinuq,aː,a:,vowel,"[Кибрик, Кодзасов 1990: 329-330]",,hinu1240
1735,Tsezic,Hinuq,e,e,vowel,"[Кибрик, Кодзасов 1990: 329-330]",,hinu1240
1736,Tsezic,Hinuq,eː,e:,vowel,"[Кибрик, Кодзасов 1990: 329-330]",,hinu1240
1737,Tsezic,Hinuq,i,i,vowel,"[Кибрик, Кодзасов 1990: 329-330]",,hinu1240
1738,Tsezic,Hinuq,iː,i:,vowel,"[Кибрик, Кодзасов 1990: 329-330]",,hinu1240
1739,Tsezic,Hinuq,o,o,vowel,"[Кибрик, Кодзасов 1990: 329-330]",,hinu1240
1740,Tsezic,Hinuq,oː,o:,vowel,"[Кибрик, Кодзасов 1990: 329-330]",,hinu1240
1741,Tsezic,Hinuq,u,u,vowel,"[Кибрик, Кодзасов 1990: 329-330]",,hinu1240
1742,Tsezic,Hinuq,y,ü,vowel,"[Кибрик, Кодзасов 1990: 329-330]",В речи представителей старшего поколения сохранилась фонема ü,hinu1240
1743,Tsezic,Hunzib,b,b,consonant,"[Кибрик, Кодзасов 1990: 332]",,hunz1247
1744,Tsezic,Hunzib,d,d,consonant,"[Кибрик, Кодзасов 1990: 332]",,hunz1247
1745,Tsezic,Hunzib,ɡ,ɡ,consonant,"[Кибрик, Кодзасов 1990: 332]",,hunz1247
1746,Tsezic,Hunzib,ɡʷ,ɡ˳,consonant,"[Кибрик, Кодзасов 1990: 332]",,hunz1247
1747,Tsezic,Hunzib,h,h,consonant,"[Кибрик, Кодзасов 1990: 332]",,hunz1247
1748,Tsezic,Hunzib,ʜ,ʜ,consonant,"[Кибрик, Кодзасов 1990: 332]","ʕ, ʜ и x встречаются лишь в заимствованиях.",hunz1247
1749,Tsezic,Hunzib,j,j,consonant,"[Кибрик, Кодзасов 1990: 332]",,hunz1247
1750,Tsezic,Hunzib,k',k',consonant,"[Кибрик, Кодзасов 1990: 332]",,hunz1247
1751,Tsezic,Hunzib,k'ʷ,k'˳,consonant,"[Кибрик, Кодзасов 1990: 332]",,hunz1247
1752,Tsezic,Hunzib,kʰ,k,consonant,"[Кибрик, Кодзасов 1990: 332]",,hunz1247
1753,Tsezic,Hunzib,kʰʷ,k˳,consonant,"[Кибрик, Кодзасов 1990: 332]",,hunz1247
1754,Tsezic,Hunzib,l,l,consonant,"[Кибрик, Кодзасов 1990: 332]",,hunz1247
1755,Tsezic,Hunzib,ɬ,ɫ,consonant,"[Кибрик, Кодзасов 1990: 332]",,hunz1247
1756,Tsezic,Hunzib,m,m,consonant,"[Кибрик, Кодзасов 1990: 332]",,hunz1247
1757,Tsezic,Hunzib,n,n,consonant,"[Кибрик, Кодзасов 1990: 332]",,hunz1247
1758,Tsezic,Hunzib,p',p',consonant,"[Кибрик, Кодзасов 1990: 332]",p' --- очень редкая фонема.,hunz1247
1759,Tsezic,Hunzib,pʰ,p,consonant,"[Кибрик, Кодзасов 1990: 332]",,hunz1247
1760,Tsezic,Hunzib,q',q',consonant,"[Кибрик, Кодзасов 1990: 332]","Авторы считают, что «различие взрывных и аффрикат не несет дистинктивной функции». Т. е. на основании источника не понятно с чем мы имеем дело, например, с q или с qχ. В случае сомнения мы выбирали взрывной вариант.",hunz1247
1761,Tsezic,Hunzib,q'ʷ,q'˳,consonant,"[Кибрик, Кодзасов 1990: 332]",,hunz1247
1762,Tsezic,Hunzib,qʰ,q,consonant,"[Кибрик, Кодзасов 1990: 332]","Авторы считают, что «различие взрывных и аффрикат не несет дистинктивной функции». Т. е. на основании источника не понятно с чем мы имеем дело, например, с q или с qχ. В случае сомнения мы выбирали взрывной вариант.",hunz1247
1763,Tsezic,Hunzib,qʰʷ,q˳,consonant,"[Кибрик, Кодзасов 1990: 332]",,hunz1247
1764,Tsezic,Hunzib,r,r,consonant,"[Кибрик, Кодзасов 1990: 332]",,hunz1247
1765,Tsezic,Hunzib,ʁ,ʀ,consonant,"[Кибрик, Кодзасов 1990: 332]",,hunz1247
1766,Tsezic,Hunzib,s,s,consonant,"[Кибрик, Кодзасов 1990: 332]",,hunz1247
1767,Tsezic,Hunzib,ʃ,š,consonant,"[Кибрик, Кодзасов 1990: 332]",,hunz1247
1768,Tsezic,Hunzib,t',t',consonant,"[Кибрик, Кодзасов 1990: 332]",,hunz1247
1769,Tsezic,Hunzib,tʰ,t,consonant,"[Кибрик, Кодзасов 1990: 332]",,hunz1247
1770,Tsezic,Hunzib,tɬ,ʟ,consonant,"[Кибрик, Кодзасов 1990: 332]","Латералы имеют передний фокус, ʟ' похоже на t'",hunz1247
1771,Tsezic,Hunzib,tɬ',ʟ',consonant,"[Кибрик, Кодзасов 1990: 332]","Латералы имеют передний фокус, ʟ' похоже на t'",hunz1247
1772,Tsezic,Hunzib,ts',c',consonant,"[Кибрик, Кодзасов 1990: 332]",,hunz1247
1773,Tsezic,Hunzib,tsʰ,c,consonant,"[Кибрик, Кодзасов 1990: 332]",,hunz1247
1774,Tsezic,Hunzib,tʃ',č',consonant,"[Кибрик, Кодзасов 1990: 332]",,hunz1247
1775,Tsezic,Hunzib,tʃʰ,č,consonant,"[Кибрик, Кодзасов 1990: 332]",,hunz1247
