id,glottocode,name,source,latitude,longitude,elevation,macroarea
1470,ngit1239,Ngiti,gm,"1,30455","30,2242",1533,Africa
1314,olub1238,Lulubo,gm,"4,6242","31,9103",713,Africa
1292,sout2828,Madi,gm,"2,8735","31,25",692,Africa
643,yulu1243,YULU,upsid,"8,04124","23,6166",723,Africa
1889,orow1243,Oro Win,saphon,-10737,"-64,0299",432,South America
1237,wari1268,Wari; Wari''; Wariʔ; Oro Nao',ph,"-10,69948","-64,56152",185,South America
1096,arhu1242,Ika,ph,"10,7018","-73,6363",3675,South America
1892,bari1297,Barí,saphon,"9,08497","-72,9353",105,South America
1897,bord1248,Border Kuna,saphon,"7,92993","-77,1664",373,South America
268,brib1243,BRIBRI,upsid,"9,39794","-83,0539",623,North America
1899,cent2150,Tunebo,saphon,"6,8867",-72097,607,South America
1893,chib1270,Muisca,saphon,"6,24999","-74,1666",151,South America
1894,chim1309,Chimila,saphon,"10,1902","-74,2559",189,South America
1896,cogu1240,Kogi,saphon,"10,9485","-73,8043",1828,South America
1898,mala1522,Damana,saphon,"10,9286","-73,4056",3549,South America
512,pech1241,PAYA,upsid,"15,8033",-85558,274,North America
987,rama1270,Rama,ph,"11,5007","-83,8571",4,North America
525,quil1240,QUILEUTE,upsid,"47,9106",-124603,2,North America
1901,embe1259,Emberá-Baudó,saphon,"5,2824","-76,32548",235,South America
1902,embe1260,Emberá-Catío,saphon,"7,52721","-76,7476",69,South America
1903,embe1262,Emberá-Chamí,saphon,"4,8791","-76,0749",1940,South America
1905,epen1239,Epena,saphon,"4,25877","-77,3566",2,South America
1904,nort2972,Northern Emberá,saphon,"7,12761",-77574,158,South America
1900,woun1238,Woun Meu,saphon,"8,5",-78,81,South America
1907,onaa1245,Chon,saphon,-54,"-68,5",91,South America
1908,tehu1242,Tehuelche,saphon,"-47,5796","-68,3235",289,South America
2412,alut1245,Alutor,ea,"60,3844",165653,9,Eurasia
2362,chuk1273,Chukchi,ea,"68,6436",170045,19,Eurasia
2297,itel1242,Itelmen,ea,"56,7798",156906,70,Eurasia
427,kory1246,KORYAK,upsid,"63,8977",166695,175,Eurasia
862,barb1263,Barbareño,ph,34462,-119699,457,North America
90,kumi1248,Digueno,spa,32331,-116604,297,North America
952,quec1382,Yuma,ph,"32,7859",-114599,50,North America
300,darf1239,DAJU,upsid,"12,2598","25,3127",610,Africa
457,dizi1235,DIZI,upsid,"6,1405","35,5763",2402,Africa
1442,jams1239,"Jamsay, Dogon",gm,"14,1794","-2,57999",258,Africa
699,toro1252,dogon,aa,"14,40749","-3,10006",284,Africa
1701,abuj1237,Abujmaria,ra,NA,NA,NA,Eurasia
1708,bada1257,Badaga,ra,"11,3094","76,5974",2025,Eurasia
1190,bett1235,Betta Kurumba,ph,"11,6385","76,6064",947,Eurasia
2290,brah1256,Brahui,ea,"28,5347","64,2991",2054,Eurasia
2474,chen1255,Nyinpa Cone,ea,"15,8787","79,2534",159,Eurasia
1777,duru1236,Parji,ra,"19,0534","82,4881",608,Eurasia
1730,irul1243,Irula,ra,"12,70645","79,95209",35,Eurasia
1739,jenn1240,Kattunaika,ra,"11,5041","76,5767",1812,Eurasia
1743,koda1255,Kod̩agu,ra,"12,2443","75,9161",956,Eurasia
1745,kond1295,Kon̩d̩a or Kubi,ra,"18,26754","82,93402",948,Eurasia
1748,korr1238,Koraga,ra,"12,9163","75,2",88,Eurasia
9,kota1263,Kota,spa,"11,4978","76,9387",1252,Eurasia
1751,koya1251,Koya,ra,"17,6772","81,2096",99,Eurasia
1752,kuii1252,Kui,ra,"19,2043","83,5859",476,Eurasia
7,kuru1302,Kurukh,spa,"24,4644","86,4657",288,Eurasia
920,kuvi1243,Kuvi,ph,"18,8832","83,7552",386,Eurasia
2559,mala1464,Malayalam,ea,"9,59208","76,7651",116,Eurasia
1746,mudh1235,Kon̩ekar Gadaba,ra,18276,83378,52,Eurasia
1771,naik1250,Naiki,ra,NA,NA,NA,Eurasia
868,nepa1253,Dhangar,ph,"26,72057","86,00255",65,Eurasia
2445,nort2699,Kolami,ea,"20,1022","78,4934",257,Eurasia
2277,nucl1305,Kannada,ea,"13,5878","76,1198",715,Eurasia
1779,peng1244,Pengo,ra,"19,3435","83,6552",935,Eurasia
2543,pott1240,Gadaba,ea,"18,5968","82,7586",935,Eurasia
1799,ravu1237,Yerava,ra,"12,3231","75,6265",908,Eurasia
2339,saur1249,Malto,ea,"24,8124","87,6432",111,Eurasia
1058,tami1289,Tamil,ph,"10,520219","78,825989",104,Eurasia
2387,telu1262,Telugu,ea,"16,4529","78,7024",427,Eurasia
1793,toda1252,Toda,ra,"11,4184","77,0168",338,Eurasia
2547,tulu1258,Tulu,ea,"12,8114","75,2651",22,Eurasia
1796,ural1274,Urali,ra,"10,8519","76,8007",332,Eurasia
2538,west2408,Muria Gondi,ea,"20,2384","80,7006",356,Eurasia
1800,yeru1240,Yerukala,ra,"17,3702","81,9748",126,Eurasia
2632,madn1237,Matngele,er,"-13,9479","130,6",137,Australia
1616,gaam1241,Gaahmg,gm,"11,4674","33,9797",1051,Africa
982,samo1303,Samo,ph,"-6,15496",142195,210,Papunesia
61,aleu1260,Aleut,spa,"52,1228","-174,29",78,North America
319,cent2128,YUPIK,upsid,"63,4308",-170272,12,Eurasia
62,kala1399,Inuit,spa,"69,3761",-52864,336,North America
2291,nauk1242,Naukan Yupik,ea,"65,5184",-171755,7,Eurasia
1077,nort2943,Iñupiaq; Iñupiat; Inupiat; Inupiaq,ph,69582,"-143,77",355,North America
333,furr1244,FUR,upsid,"12,0455","23,6401",867,Africa
2645,gara1269,Garrwa,er,"-17,4504","137,72014",204,Australia
2646,wany1247,Waanyi,er,"-18,6529",137608,391,Australia
2648,erre1238,Erre,er,"-12,2839",132868,38,Australia
2649,mang1382,Mengerrdji,er,"-12,2391",132973,111,Australia
2650,urni1239,Urningangg,er,"-13,4766",133023,374,Australia
58,kuni1267,Kunimaipa,spa,"-8,09371",146908,2184,Papunesia
1661,anfi1235,Anfillo,gm,8568,34647,1541,Africa
1478,benc1235,Bench,gm,"7,04682","35,7673",2097,Africa
1197,boro1277,Boro,ph,"10,6596",35345,829,Africa
343,dawr1236,KULLO,upsid,"6,95",37,1951,Africa
1481,gamo1243,Gamo,gm,"6,27645","37,23808",1140,Africa
394,kafa1242,KEFA,upsid,"7,34022","36,1718",1747,Africa
1482,koor1239,Koorete,gm,"5,80545","37,8679",2361,Africa
1364,wola1242,Welamo,gm,"6,32668","37,7537",1295,Africa
1479,yems1235,Yemsa,gm,"7,79821","37,4412",2243,Africa
1480,zays1236,Zayse,gm,NA,NA,NA,Africa
1702,apuc1241,Andamanese,ra,12241,"92,7965",1,Papunesia
1910,cuib1242,Cuiba,saphon,"6,19829","-69,8197",88,South America
1911,guah1255,Guahibo,saphon,"5,81736","-68,9839",74,South America
1912,guay1257,Guayabero,saphon,"2,8969",-71844,274,South America
1913,maca1259,Macaguán,saphon,"6,34582","-71,2671",145,South America
1914,abip1241,Abipon,saphon,-29,-61,53,South America
1118,kadi1248,Kadiweu,ph,"-19,7222",-57582,90,South America
1127,moco1246,Mocovi,ph,-28097,"-60,4145",53,South America
1073,pila1245,Pilaga; Pilagá,ph,"-25,0058","-60,1537",100,South America
1045,toba1269,Toba (Argentina),ph,"-24,40253","-60,4472866667",167,South America
1475,gumu1244,Gumuz,gm,"11,05","35,93",886,Africa
2651,anin1240,Anindilyakwa,er,"-13,99904","136,6415",74,Australia
2662,djau1244,Jawoyn,er,"-14,1361",133002,301,Australia
883,gunw1252,Gunwinggu,ph,"-12,3398",133358,230,Australia
2652,ngal1292,Dalabon,er,"-13,9783",133936,167,Australia
960,ngal1293,Ngalakan,ph,"-14,4281",134716,109,Australia
2655,ngan1295,Ngandi,er,"-12,8448",134649,70,Australia
2665,nung1290,Wubuy,er,"-14,2623",135753,1,Australia
2663,remb1249,Rembarrnga,er,"-12,9608",134308,194,Australia
2664,wara1290,Warray,er,"-13,0941",131236,145,Australia
67,nort2938,Haida,spa,"54,004532","-132,079257",91,North America
1920,amar1274,Amarakaeri,saphon,"-12,4931","-70,5533",268,South America
1497,heib1243,Heiban,gm,"11,2908","30,5282",832,Africa
1380,koal1240,Koalib,gm,"11,69648","30,47166",731,Africa
465,moro1285,MORO,upsid,"10,9194","30,2138",743,Africa
1374,otor1240,Otoro,gm,"11,1187",30573,820,Africa
1499,shwa1239,Cwaya,gm,"11,2708","30,3533",705,Africa
1375,tira1254,Tira,gm,"11,0963","30,8092",650,Africa
1921,chol1284,Cholón,saphon,"-9,23129","-75,9621",743,South America
2239,hmon1264,Hmong Njua,ea,"22,5638","101,95",1120,Eurasia
20,iumi1238,Yao,spa,"20,83","101,17",1124,Eurasia
888,sanm1287,"Huave, San Mateo del Mar",ph,"16,2129","-95,0077",2,North America
2128,mini1256,"Huitoto, Minica",saphon,"-1,54535","-73,1107",107,South America
2129,muru1274,"Huitoto, Murui",saphon,"-1,13669","-73,8331",137,South America
2130,nonu1241,Nonuya,saphon,"-1,25","-72,5",109,South America
2131,ocai1244,Ocaina,saphon,-2159,"-72,1422",100,South America
1385,defa1248,Defaka,gm,"4,58451","7,50186",185,Africa
891,iban1261,Ibani,ph,"4,49119","7,23558",389,Africa
367,izon1238,KOLOKUMA IJO,upsid,"5,17986","5,51702",1,Africa
1048,kala1381,Kalabari; Kirike; Kalabari-Ijo,ph,"4,53194","6,69539",81,Africa
912,kiri1254,Kirike,ph,"4,41126","6,98938",372,Africa
734,sout2774,ijo de l'est; Eastern Ijo,aa,"4,44235","6,32192",304,Africa
1395,afri1274,Afrikaans,gm,-22,30,566,Africa
1551,ango1258,Angolar,gm,"0,11438","6,59486",135,Africa
1094,anti1245,Antiguan Creole,ph,"17,068263","-61,821863",1,North America
1055,arag1245,Aragonese,ph,"42,4669","-0,00919",670,Eurasia
2438,arbe1236,Arbëresh Albanian,ea,38911,"16,7164",88,Eurasia
2159,assa1263,Assamese,uz,"26,0876","91,2932",65,Eurasia
2516,astu1245,Asturian,ea,"42,4181","-6,02227",832,Eurasia
1707,awad1243,Awadhi,ra,"27,5907","82,4663",110,Eurasia
2249,bakh1245,Bakhtiari,ea,"32,0163","49,7713",1044,Eurasia
1105,beli1260,Belizean Creole,ph,"17,3941","-88,6281",37,North America
2624,beng1280,Bengali,ea,24,90,19,Eurasia
1189,berb1259,Berbice Dutch,ph,"5,3829","-58,0002",32,South America
1712,bhil1251,Bhili,ra,"20,85","73,9592",705,Eurasia
2357,bhoj1244,Bhojpuri,ea,"26,458455","84,817115",64,Eurasia
2584,bret1244,Breton,ea,"48,2452","-3,78934",139,Eurasia
1198,brok1247,Brokskat,ph,"34,5308","76,6026",3481,Eurasia
2219,bukh1238,Bukharan Tajik,uz,41,64,225,Eurasia
2163,bulg1262,Bulgarian,uz,"43,3646",25047,96,Eurasia
1716,bund1253,Bundeli,ra,"24,8982","78,9542",289,Eurasia
2546,camp1261,Campidanese Sardinian,ea,"39,0566","9,03935",53,Eurasia
2250,cent1972,Kurdish,ea,"35,6539","45,8077",1282,Eurasia
2322,cent1973,Wazirwola,ea,"31,9153","69,4529",1069,Eurasia
1139,croa1245,Croatian,ph,"45,2006",16826,132,Eurasia
1140,czec1258,Czech,ph,"49,873398","15,10437",447,Eurasia
2167,dani1285,Danish,uz,"54,8655","9,36284",38,Eurasia
2315,dhiv1236,Dhivehi,ea,"1,928498","73,54433",1,Eurasia
1109,diml1238,Dimili,ph,"38,6147","39,6388",1634,Eurasia
2530,doma1258,Domari,ea,32,35,265,Eurasia
1050,dutc1256,Dutch,ph,52,5,1,Eurasia
488,east1436,NEPALI,upsid,"27,5947033333","87,6200833333",NA,Eurasia
2593,east2282,Latgalian,ea,NA,NA,NA,Eurasia
1049,east2295,Standard Yiddish,ph,"51,75","19,42",181,Eurasia
2498,east2304,Eastern Hill Balochi,ea,28,62,1391,Eurasia
2473,elfd1234,Elfdalian,ea,NA,NA,NA,Eurasia
2378,faro1244,Faroese,ea,"62,0732","-6,88497",83,Eurasia
1438,fern1234,Pichi,gm,"3,74","8,78",118,Africa
1231,friu1240,Friulian,ph,"46,1473","13,0493",195,Eurasia
1721,gade1236,Gade-Lohar,ra,"25,8583","78,2187",215,Eurasia
1141,gali1258,Galician,ph,"42,2446","-7,5343",1060,Eurasia
2358,gheg1238,Gheg Albanian,ea,42317,"21,3837",507,Eurasia
2452,guja1252,Gujarati,ea,22687,"71,0962",117,Eurasia
1112,guja1253,Gojri; Gujari; Gujar,ph,"34,3768","73,1461",1607,Eurasia
1727,halb1244,Halbi,ra,"20,3081","81,3742",441,Eurasia
2190,hind1269,Hindi,uz,25,77,398,Eurasia
2568,icel1247,Icelandic,ea,"63,4837","-19,0212",372,Eurasia
2193,iris1253,Irish,uz,"53,2186","-7,61509",78,Eurasia
2270,ishk1246,Ishkashimi,ea,"36,67","71,55",3059,Eurasia
1145,ital1282,Italian,ph,"43,0464","12,6489",501,Eurasia
1053,jama1262,Jamaican Creole,ph,"18,13","-77,2612",495,North America
1731,jaun1243,Jaunsari,ra,"30,5587","77,9084",1342,Eurasia
2596,jerr1238,Jèrriais,ea,NA,NA,NA,Eurasia
2284,jude1256,Juhuri,ea,"42,068306","48,264749",83,Eurasia
1606,kabu1256,Cape Verde Creole,gm,"15,0586","-23,6148",438,Africa
1733,kang1280,Kangri,ra,31915,76366,722,Eurasia
907,kari1301,Karipuna Creole,ph,"3,42825","-51,6888",159,South America
174,kash1277,Kashimiri,spa,"34,166825","74,330455",1567,Eurasia
2537,khal1271,Khalkhal,ea,NA,NA,NA,Eurasia
1747,konk1267,Konkani,ra,"19,2414","73,9166",713,Eurasia
1570,krio1253,Krio,gm,"10,8811","-14,3204",45,Africa
1753,kuma1273,Kumauni,ra,"29,5622","80,0171",1116,Eurasia
2221,kumz1235,Kumzari,uz,"26,1602","56,4202",95,Eurasia
2194,ladi1251,Judeo-Spanish,uz,41205,"28,6632",117,Eurasia
1710,lamb1269,Banjara,ra,"16,5734","76,9717",352,Eurasia
2325,ligu1248,Ligurian,ea,"44,0816","7,90522",632,Eurasia
2244,lith1251,Lithuanian,ea,"55,1429","23,9601",66,Eurasia
2602,lowe1385,Lower Sorbian,ea,"51,6621","13,9407",116,Eurasia
2200,luxe1241,Luxembourgish,uz,"49,6839","6,14931",232,Eurasia
930,mace1250,Macedonian,ph,"41,5957","21,7932",832,Eurasia
2454,maga1260,Magahi,ea,"25,0915","85,3335",63,Eurasia
2302,mait1250,Maithili,ea,"26,3817","86,2211",58,Eurasia
1766,mara1378,Marathi,ra,"17,9344","76,6665",649,Eurasia
991,marw1260,Marwari,ph,27002,"75,0656",363,Eurasia
1042,maza1291,Mazanderani,ph,36241,"52,3009",1789,Eurasia
1227,mewa1250,Mewati,ph,27736,76947,213,Eurasia
2278,mira1251,Mirandese,ea,"41,5375","-6,38371",722,Eurasia
2186,mode1248,Greek,uz,"42,3224","24,8699",142,Eurasia
1569,mori1278,Mauritian Creole,gm,"-20,2613","57,5517",301,Africa
2289,munj1244,Munji,ea,"35,9321","70,9404",3716,Eurasia
958,naga1394,Nagamese,ph,"25,2508","93,4438",1400,Eurasia
2204,nepa1254,Nepali,uz,28,85,1904,Eurasia
1134,nige1257,Nigerian Pidgin,ph,"9,65873","4,21068",248,Africa
1111,nort2626,Frisian,ph,"54,6409","8,58489",NA,Eurasia
1131,nort2627,Low German,ph,50771,6092,63,Eurasia
2484,nort2641,Northern Kurdish,ea,37,43,683,Eurasia
2321,nort2646,Yousafzai Pashto,ea,34,"71,33",551,Eurasia
2441,norw1258,Norwegian,ea,"59,92","10,71",40,Eurasia
159,norw1259,Norwegian,spa,61112,8886,631,Eurasia
171,nucl1235,Armenian,spa,40,45,1872,Eurasia
2478,occi1239,Occitan,ea,"44,1415","6,82979",1206,Eurasia
2495,oriy1255,Oriya,ea,21,85,136,Eurasia
510,ormu1247,ORMURI,upsid,"32,6819","69,3444",2253,Eurasia
976,osse1243,Ossetian,ph,"41,7882","43,2674",NA,Eurasia
2479,panj1256,Panjabi,ea,"30,0368","75,6702",219,Eurasia
1036,phal1254,Palula (Phalura),ph,"35,5096","71,8421",2899,Eurasia
2224,plau1238,Mennonite Plautdietsch,uz,"49,578028","-109,353868",1104,North America
1046,poli1260,Polish,ph,"51,8439","18,6255",117,Eurasia
2206,port1283_01,Portuguese (European),uz,"39,91","-8,1",464,Eurasia
2207,port1283_02,Portuguese (Brazilian),uz,"39,91","-8,1",464,Eurasia
1454,prin1242,Principense,gm,1614,7392,291,Africa
2247,rajb1243,Rājbanshi,ea,"26,521945","88,038582",99,Eurasia
1564,reun1238,Reunionnais,gm,"-21,1131","55,5321",1868,Africa
2304,roma1326,Vallader Romansh,ea,"46,5538","9,92812",2184,Eurasia
2443,roma1327,Romanian,ea,"46,3913","24,2256",313,Eurasia
2261,russ1263,Russian,ea,59,50,201,Eurasia
2343,rusy1239,Rusyn,ea,"48,7171","22,9579",564,Eurasia
1782,sans1269,Sanskrit,ra,20,77,485,Eurasia
1566,saot1239,Saotomense,gm,"0,28332","6,61935",990,Africa
1735,saur1248,Kanigke:rgotti,ra,"9,99172","77,9427",185,Eurasia
2505,scot1243,Scots,ea,"55,886945","-3,710133",153,Eurasia
2601,scot1245,Scottish Gaelic,ea,"56,7574","-5,24366",119,Eurasia
1011,sera1259,Siraiki,ph,"29,5534",71906,117,Eurasia
2499,serb1264,Serbian,ea,"44,3238","21,9192",621,Eurasia
1785,shin1264,Shina,ra,"34,6515",75287,3698,Eurasia
1148,sind1272,Sindhi,ph,26,69,20,Eurasia
178,sinh1246,Sinhalese,spa,8,81,47,Eurasia
1149,slov1268,Slovene,ph,"46,2543","14,7766",1132,Eurasia
2209,slov1269,Slovak,uz,"48,545705","18,78479",212,Eurasia
2586,sout2436,Southwestern Pashto,ea,NA,NA,NA,Eurasia
2545,sout2642,Southern Balochi,ea,26,64,538,Eurasia
2227,sout2672,Southeastern Pashayi,uz,"34,43099","70,30351",673,Eurasia
2210,stan1288,Spanish,uz,"40,4414","-1,11788",1174,Eurasia
1138,stan1289,Catalan,ph,41453,1569,594,Eurasia
2182,stan1290,French,uz,48,2,129,Eurasia
2175,stan1293,English (American),uz,53,-1,31,Eurasia
2184,stan1295,German,uz,48649,"12,4676",357,Eurasia
2493,stan1325,Latvian,ea,57,24,5,Eurasia
1150,swed1254,Swedish,ph,"59,800634","17,389526",25,Eurasia
2185,swis1247,Swiss German,uz,"47,0516","8,46419",1042,Eurasia
2266,taji1245,Tajik,ea,"38,8213","68,5549",3108,Eurasia
1219,torw1241,Torwali,ph,"35,3101","72,5316",4320,Eurasia
2592,tosk1239,Tosk Albanian,ea,41,20,80,Eurasia
1035,ukra1253,Ukrainian,ph,"48,175842","24,395786",182,Eurasia
2541,uppe1395,Upper Sorbian,ea,"51,2403","14,4098",179,Eurasia
2232,uppe1400,Upper Saxon,uz,51152,12692,187,Eurasia
1553,uppe1455,Kriyol,gm,"13,2335066667","-15,33254",48,Africa
2466,urdu1245,Urdu,ea,25,67,32,Eurasia
1798,vaag1238,Vaagri Boli,ra,12215,"79,5335",70,Eurasia
2404,varl1238,Varli,ea,"20,5635","73,2975",146,Eurasia
2228,vlax1238,greek Thrace Xoraxane Romane,uz,"46,8191","14,8451",434,Eurasia
2514,wakh1245,Wakhi,ea,"37,1768","73,9777",4224,Eurasia
2589,wane1241,Waneci,ea,"30,0501","67,8327",788,Eurasia
2406,wels1247,Welsh,ea,52,-4,129,Eurasia
2470,west2354,Frisian,ea,53143,"5,86091",1,Eurasia
2622,west2368_01,Western Balochi,ea,"37,83","62,17",208,Eurasia
2345,west2368_02,Western Balochi,ea,"37,83","62,17",208,Eurasia
2348,west2368_03,Western Balochi,ea,"37,83","62,17",208,Eurasia
2618,west2368_04,Western Balochi,ea,"37,83","62,17",208,Eurasia
2205,west2369,Persian,uz,"28,6593","55,1586",1293,Eurasia
2330,wymy1235,Wymysorys,ea,"49,91617","19,15195",303,Eurasia
2418,yagn1238,Yaghnobi,ea,"39,1486","69,2422",2906,Eurasia
280,cher1273,CHEROKEE,upsid,"35,4664",-83163,1144,North America
885,huro1249,Huron,ph,NA,NA,NA,North America
77,onei1249,Oneida,spa,"43,438742","-75,708106",387,North America
76,sene1264,Seneca,spa,"42,56","-77,53",445,North America
621,bert1248,BERTA,upsid,"10,6474","34,7042",866,Africa
2123,kunz1244,Kunza,saphon,-23,-69,2559,South America
1941,vile1241,Vilela,saphon,"-27,4063","-58,9661",46,South America
1906,puel1244,Günün Yajich,saphon,"-36,6376","-62,9413",1307,South America
357,hadz1240,HADZA,upsid,"-3,83115","35,0458",1136,Africa
1652,sand1273,Sandawe,gm,"-5,26918","35,4808",1222,Africa
1082,chim1301,Chimariko,ph,41,-123,1976,North America
1074,yuch1247,Euchee; Yuchi,ph,"35,96146","-95,03933",277,North America
91,zuni1245,Zuni,spa,"35,0056",-108782,2202,North America
1928,iton1250,Itonama,saphon,"-12,80431","-64,35748",136,South America
944,mose1249,Moseten,ph,"-14,64448","-67,83756",505,South America
1147,seri1257,Seri,ph,"28,9877",-112384,171,North America
2561,buru1296,Burushaski,ea,"36,2161","74,8236",3087,Eurasia
2370,gily1242,Nivkh,ea,"52,59",140681,488,Eurasia
919,kusu1250,Kusunda,ph,"29,1766","80,6309",984,Eurasia
2198,kuna1268,Kunama,uz,"14,5879","37,5292",1024,Africa
2203,nara1262,Nara,uz,"15,3251",37499,988,Africa
1005,shab1252,Shabo,ph,"7,64407",35223,1779,Africa
1627,siam1242,Siamou,gm,10998,"-4,92143",535,Africa
2653,gaga1251,Gaagudju,er,"-12,5176",132643,86,Australia
1930,lule1238,Lule,saphon,"-25,221839","-61,887818",160,South America
2675,kung1259,Kungarakany,er,"-12,7",130881,17,Australia
2642,lara1258,Larrakia,er,"-12,4111",130922,1,Australia
2691,mink1237,Minkin,er,"-17,736653","139,541931",8,Australia
1218,tiwi1244,Tiwi,ph,"-11,6308",130949,9,Australia
2644,umbu1235,Umbugarla,er,"-12,9325",131825,134,Australia
2636,wadj1254,Patjtjamalh,er,"-12,8596",130737,71,Australia
3006,wage1238,Wagiman,er,"-13,8627",131893,198,Australia
2161,basq1248,Basque,uz,"43,2787","-1,31622",618,Eurasia
326,fasu1242,FASU,upsid,"-6,62687",143284,299,Papunesia
938,maib1239,Maybrat,ph,"-1,3679",132591,144,Papunesia
635,yana1271,YANA,upsid,"39,2769",-121608,22,North America
464,morb1239,MOR,upsid,"-2,85747",132845,1,Papunesia
559,savo1255,SAVOSAVO,upsid,"-9,12853",159814,334,Papunesia
88,karo1304,Karok,spa,"41,8228",-123315,798,North America
590,tonk1249,TONKAWA,upsid,"30,25","-96,75",86,North America
80,tuni1252,Tunica,spa,"30,9888","-92,5403",20,North America
1030,wash1253,Washo,ph,"38,8184","-119,64",1935,North America
1210,bilu1245,Bilua,ph,"-7,92388",156663,51,Papunesia
918,kuot1243,Kuot,ph,"-3,06952",151537,577,Papunesia
925,lavu1241,Lavukaleve,ph,"-9,05569",159119,251,Papunesia
1923,abis1238,Aʔɨwa,saphon,"-0,69386","-75,2183",180,South America
2118,aika1237,Aikanã,saphon,"-12,6695","-60,5353",512,South America
1922,ando1256,Andoke,saphon,"-0,53751","-72,0869",104,South America
1924,cams1241,Camsá,saphon,"1,14537","-76,8931",2165,South America
1925,cand1248,Candoshi-Shapra,saphon,"-4,23835","-76,9347",187,South America
1926,cayu1262,Cayubaba,saphon,"-13,2482","-65,4822",137,South America
1957,chiq1248,Bésɨro,saphon,"-17,6354","-59,9172",315,South America
1895,cofa1242,Cofán,saphon,"0,276675","-77,0643",514,South America
1979,fuln1247,Yaathe,saphon,"-9,02591","-37,1402",364,South America
1929,leco1242,Leco,saphon,"-15,0092","-67,8818",501,South America
1959,guat1253,Guató,saphon,"-17,8696","-57,2897",92,South America
1927,iran1263,Mỹky,saphon,"-12,7178","-57,9806",400,South America
904,kano1245,Kanoe,ph,"-12,1789","-64,5812",139,South America
921,kwaz1243,Kwaza,ph,"-11,6667","-61,1833",199,South America
2119,mato1253,Arára do Mato Grosso,saphon,-13175,-55869,100,South America
1931,moch1259,Mochica,saphon,"-8,01667",-79,339,South America
1932,movi1243,Movima,saphon,"-13,8115","-65,6348",137,South America
1933,muni1258,Muniche,saphon,"-5,80546","-76,2811",183,South America
1934,paez1247,Páez,saphon,"2,61516","-76,3125",2931,South America
1939,trum1247,Trumai,saphon,"-11,8119","-53,5717",229,South America
1989,pira1253,Pirahã,saphon,"-6,77713","-61,8167",100,South America
1935,puin1248,Puinave,saphon,"3,92974","-67,6886",83,South America
2125,pume1238,Pumé,saphon,"7,10677","-67,5996",57,South America
1936,taus1253,Taushiro,saphon,"-3,22497","-75,5603",177,South America
1938,tini1245,Tinigua,saphon,2716,-73768,301,South America
1940,urar1246,Urarina,saphon,"-4,44006","-75,4211",119,South America
1942,waor1240,Waorani,saphon,"-1,12312",-76683,266,South America
1943,wara1303,Warao,saphon,"7,50851","-59,3528",71,South America
1944,yama1264,Yahgan,saphon,"-55,2748","-68,2648",1,South America
1123,mola1238,Molalla,ph,44556,-122857,136,North America
1026,yura1255,Yuracure,ph,"-16,7479","-65,1224",203,South America
416,klam1254,KLAMATH,upsid,"42,5861",-121704,1314,North America
2666,amar1271,Amurdak,er,"-11,9876",132878,126,Australia
2670,gari1254,Garig,er,NA,NA,NA,Australia
2672,iwai1244,Iwaidja,er,"-11,3379",132453,10,Australia
2669,maun1240,Mawng,er,"-11,8393",133185,1,Australia
2336,kuni1268,Kunigami,ea,"26,5911",128068,235,Eurasia
2453,miya1259,Miyako,ea,"24,7564",125363,59,Eurasia
2196,nucl1643,Japanese,uz,35,135,74,Eurasia
1206,onge1236,Öñge; Ong; Onge,ph,"10,6926","92,4707",127,Eurasia
2674,kitj1240,Kija,er,"-17,5758",127392,568,Australia
2673,miri1266,Miriwoong,er,"-16,3596",128889,88,Australia
382,toll1241,TOL,upsid,"14,6686","-87,0372",801,North America
1946,achu1248,Achuar-Shiwiar,saphon,"-2,82646","-77,2641",312,South America
1947,agua1253,Aguaruna,saphon,"-5,30044","-77,9218",606,South America
1948,huam1247,Huambisa,saphon,"-3,99109","-77,9797",1000,South America
1949,shua1257,Shuar,saphon,"-3,45136","-78,1892",953,South America
2042,piar1243,Piaroa,saphon,"4,41805","-67,7574",300,South America
2043,sali1298,Sáliba,saphon,"5,30115","-69,3843",99,South America
2120,yuwa1244,Hoti,saphon,"5,63879","-65,4267",2000,South America
1419,kang1288,Kanga (Kanga),gm,"11,0174","29,3463",465,Africa
1421,katc1249,Kadugli (Kadugli),gm,"10,8423","29,4914",470,Africa
1417,keig1242,Keiga,gm,"11,2064","29,3889",509,Africa
1418,kron1241,Krongo,gm,10514,30003,450,Africa
1416,tuli1249,Tulishi,gm,"11,4507",29108,584,Africa
1663,tumt1243,Talasa,gm,"10,6378","30,4128",479,Africa
1950,cacu1241,Kakua,saphon,"0,88778","-69,5659",150,South America
1951,nuka1242,Nukak,saphon,"2,65939","-71,4629",300,South America
1088,lazz1240,Laz,ph,"41,5004","41,9096",1201,Eurasia
941,ming1252,Mingrelian,ph,"42,5129","41,8719",127,Eurasia
2183,nucl1302,georgian,uz,"41,850397","43,78613",1439,Eurasia
2392,svan1243,Svan,ea,"42,9134","42,5915",3282,Eurasia
1801,qawa1238,Kawesqar,saphon,-49703,"-75,3756",544,South America
413,west2632,ACOMA,upsid,"34,9733",-107517,1867,North America
1360,haio1238,San,gm,"-19,7637","17,0299",1410,Africa
155,nama1265,Nama,spa,NA,NA,NA,Africa
898,jeme1245,Jemez,ph,"35,5994",-106766,1767,North America
409,kiow1266,KIOWA,upsid,"34,9403","-98,9042",444,North America
598,nort1550,PICURIS,upsid,"36,4277",-105604,2133,North America
